DATA_COMPRA,COD_CLIENTE,COD_PRODUTO,NOME_PRODUTO
20200510,9O2U1S01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,05022901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,05022901,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200510,9OJ4OO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,9O1C2701,26243,SUPORTE UNIV. BEDIN BU-25                    
20200510,97885901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,9OBJZH01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200510,9OBJZH01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,9NZLFD01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200510,9NZLFD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200510,YZ0ZHW01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200510,YZ0ZHW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,81858201,26570,SMARTPHONE SAMSUNG GAL A20S 32GB PRETO       
20200509,03709901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,03709901,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200509,99761801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,99761801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,99D8RT01,23802,BOOMBOX BX-19 BIVOLT UP DYNAMIC              
20200509,22184501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,22184501,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200509,99I0X601,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,9NZGYX01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200509,9O30MY01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200509,9O30MY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O46QU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O46QU01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200509,9O46QU01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200509,9O7YPD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9ODL6601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,99J0VD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O65U601,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200509,9OCXLB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9OHGMM01,26528,SMARTPHONE LG K40S LMX430 BMW AZUL           
20200509,9OJONQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,48748501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,48748501,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200509,99FRBV01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200509,96261801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,99H1GX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,18865001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,18865001,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200509,63114901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,99C2WL01,24911,"TELEVISOR SMART 43"" S3900FS SEMP TCL         "
20200509,99C2WL01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,19749101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,01997001,26327,"TELEVISOR SMART 55"" 55P8M 4K UHD BLT SEMP TCL"
20200509,01997001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,99F4DY01,25245,TABLET NB731 MINI MS50G DOURADO/BRANCO       
20200509,69193501,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200509,69193501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,29055701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,24929801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,24929801,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200509,9NXFEM01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200509,9NXFEM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O6C2K01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9OMWEX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9OMWEX01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200509,999Y9401,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200509,9OQ48L01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9OQ48L01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200509,9O9EDY01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O9EDY01,25669,"TELEVISOR SMART 43"" 43LK5750PSA.BWZ LG       "
20200509,9OEBZU01,24851,TABLET NB706 MINI MS50L PRETO/GRAFIT         
20200509,9O1M5C01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O1M5C01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200509,91906801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O0HFL01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,05983601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,05983601,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200509,99COZP01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,31956001,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200509,09946801,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200509,09946801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,31956001,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200509,01337801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O68KL01,26606,SMARTPHONE LG K50S 32GB AZUL                 
20200509,41520101,25717,"TELEVISOR SMART 50"" 50UK6520 UHD 4K LG       "
20200509,41520101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,41520101,26243,SUPORTE UNIV. BEDIN BU-25                    
20200509,20618501,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200509,07407401,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200509,07407401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9OQ2G801,25904,"TELEVISOR SMART 50"" UHD BT UN50RU7100 SAMSUNG"
20200509,9OQ2G801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,99DFUP01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200509,99BYRT01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,9O7AKL01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200509,99IU2001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,99IU2001,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200509,YZ0YKU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,YZ0YJ801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,YZ0JUK01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200509,YZ0JUK01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,YZ0YMW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200509,YZ0YKA01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,YZ0PDS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,YZ0XQY01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,YZ0XRM01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,YZ0XRM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,YZ0XNO01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,000PP501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,YZ0XH901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,66OH6D01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,66OH6D01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,YZ0X9501,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,YZ0X9501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,YZ0XB701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,YZ0XB701,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200508,99ATWR01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200508,99ATWR01,25871,SMARTPHONE LG K12 PLUS PRETO                 
20200508,99ATWR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9O0EIL01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OL2V001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OL2V001,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,9O1XUU01,25995,"TELEVISOR 24"" S1300 L1850 HD LED SEMP TCL    "
20200508,9O1XUU01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,99CN5A01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OJXRM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OEWNR01,26527,SMARTPHONE LG K40S LMX430 BMW PRETO          
20200508,9OEWNR01,25242,PEN DRIVE MC163 2X1 LEITOR USB SD 32GB       
20200508,9OKBF801,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,99I62M01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,99I62M01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,99614201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,13095801,26572,SMARTPHONE SAMSUNG GAL A20S 32GB VERMELHO    
20200508,98219901,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200508,16775901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,16775901,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200508,18270901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,05022901,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,9O0NTD01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,9O0NTD01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,999F4R01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,999F4R01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200508,00699701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,06317001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,06317001,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200508,99C3R901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,99BOCX01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,21321701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,21321701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,21321701,26386,SMARTPHONE LG K8 PLUS AZUL                   
20200508,21321701,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200508,21321701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,22117801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,99KW5H01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,99KW5H01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,60472001,25246,PEN DRIVE PD590 64GB TWIST PRETO             
20200508,13008801,24913,SMARTPHONE MOTOROLA MOTO G6 PLAY XT1922 DB IN
20200508,99CWCE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,25611201,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200508,25611201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,16462801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OQE5G01,25671,SMARTPHONE LG K11 PLUS DB PRETO              
20200508,9OQLBW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OQLBW01,26324,"TELEVISOR SMART 32"" 32S5300 HD BLUET SEMP TCL"
20200508,9O14JE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9O14JE01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,99MZEH01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,77773001,17868,FONE OUVIDO BLUETOOTH SAMSUNG                
20200508,99BG8X01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200508,99BG8X01,26581,SMARTPHONE MOTOROLA MOTO G8 PLAY 32GB PT ONIX
20200508,99BG8X01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,9OKCD001,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,9OKCD001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,07044501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,24332801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,24332801,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200508,9OJN0Q01,22978,CONJ.SC-AKX100LBK PANASONIC                  
20200508,9OJT2T01,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200508,9OJ1Q001,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200508,9OGL5N01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,9OGL5N01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,99L4P201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,27355001,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200508,9OCVPQ01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200508,30678601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,30678601,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,99BG7101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,16163701,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200508,16163701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,999P7101,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200508,72744601,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200508,20283001,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200507,YZ0VVP01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,YZ0VWV01,25669,"TELEVISOR SMART 43"" 43LK5750PSA.BWZ LG       "
20200507,YZ0VWV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,YZ0ULI01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,000PP501,21855,CELULAR BLU JENNY 2.8 T276 DB PRETO-VERMEL   
20200507,YZ0VOR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,YZ0VOR01,25354,"TELEVISOR SMART 32"" UN32J4290 SAMSUNG        "
20200507,YZ0WMV01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,YZ0WMV01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,YZ0W5901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9OBXFM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9NY6VM01,22618,CELULAR RIU-I R200 DB PRETO-AMARELO          
20200507,95601101,25355,"TELEVISOR SMART 43"" UN43J5290 SAMSUNG        "
20200507,9O5CIQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99B1NT01,26573,SMARTPHONE SAMSUNG GAL A30S 64GB PRETO       
20200507,99B1NT01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,98880201,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200507,99KPAE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99DI0Y01,26178,"TELEVISOR SMART 49"" 49SK6200 HD LED 4K SEMP T"
20200507,99FSZB01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,9O6MH701,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9O6MH701,25189,"TELEVISOR SMART 55"" 4K QN55Q6FNA SAMSUNG     "
20200507,9OI76901,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,9OI76901,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9NY9ON01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9NY9ON01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200507,11982801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,11982801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,11982801,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,11982801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9O47XZ01,25356,"TELEVISOR SMART 49"" UN49J5290 SAMSUNG        "
20200507,32255901,25730,SMARTPHONE SAMSUNG GAL J4 CORE 16GB AZUL     
20200507,80956201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,03143101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,03143101,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200507,99I5NZ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99614201,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,10221401,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99D8LQ01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,99D8LQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9ORC6A01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,999A0T01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,21509201,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,9O959C01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9O959C01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,9OB8QM01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,999Y9401,26605,SMARTPHONE LG K50S 32GB PRETO                
20200507,99K15801,26524,SMARTPHONE LG K12 MAX PRETO                  
20200507,99K15801,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200507,99M1CE01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200507,99NF6201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9NZ6HP01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9NZ6HP01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,99B65S01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99JFDE01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200507,99JFDE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99CLIS01,26325,"TELEVISOR SMART 43"" 43S5300 HD BLUET SEMP TCL"
20200507,99CLIS01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,84126001,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200507,38272301,25728,SMARTPHONE SAMSUNG GAL J4 CORE 16GB PRETO    
20200507,9OQXLI01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200507,99CUTB01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,99CUTB01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,04266501,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,04266501,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200507,99MZEH01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200507,9OQXLI01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9OOTHN01,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,9OJT2T01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,9OJT2T01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,91354601,26243,SUPORTE UNIV. BEDIN BU-25                    
20200507,99A2MF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,02414001,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99G0LE01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,99G0LE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9O250M01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,69695201,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200507,69695201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,99FAGS01,26548,SMARTPHONE SAMSUNG GAL A10S 32GB VERMELHO    
20200507,9ONCK201,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9OCXZB01,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200507,9OGOVF01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200507,9OGOVF01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200507,99DL9N01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200507,99DL9N01,26545,SMARTPHONE SAMSUNG GAL A10S 32GB AZUL        
20200507,29767401,25172,SMARTPHONE LG K9 TV LM-X210BMW PRETO         
20200507,99FLT201,26526,SMARTPHONE LG K12 MAX PLATINUM               
20200507,99D6IK01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200506,YYYTMR01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,YZ0IML01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200506,YZ0UKE01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,YZ0ULI01,26326,"TELEVISOR SMART 50"" 50P8M 4K UHD BLT SEMP TCL"
20200506,YYYQXG01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,YYYQXG01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200506,YZ0UYW01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,YZ0UYW01,25998,"TELEVISOR 43"" 43S6500FS FULL HD SEMP TCL     "
20200506,9NY6VM01,22616,CELULAR RIU-I R200 DB PRETO-AZUL             
20200506,35600301,26606,SMARTPHONE LG K50S 32GB AZUL                 
20200506,27367801,25367,TABLET NB729 MINI MS40G BRANCO               
20200506,25585801,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,9OMZNV01,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
20200506,9OJ28K01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,99KLZN01,25729,SMARTPHONE SAMSUNG GAL J4 CORE 16GB COBRE    
20200506,03504101,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,9O9BET01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,9O9VGQ01,25996,"TELEVISOR 32"" 32S6500S HD LED SEMP TCL       "
20200506,9O9VGQ01,21653,SUPORTE TV UNIVERSAL LCD/LED 10 A 71 SBRUB750
20200506,99J69N01,26574,SMARTPHONE SAMSUNG GAL A30S 64GB BRANCO      
20200506,00036201,25435,TABLET NB732 MINI MS50X PRETO                
20200506,99GMP701,26571,SMARTPHONE SAMSUNG GAL A20S 32GB AZUL        
20200506,99GMP701,26630,TABLET NB316 M7S 16GB QUAD CORE PRETO        
